734202176684298240,"The truth hurts to lairs . iuic endanargument In5words blacktwitter blacklivesmatter empire christian bible URL",1,1,0,0,0,0
705081286277406720,"Proof that USER is a liar and a fraud White Genocide Blacklivesmatter URL  …",0,1,0,0,0,0
543910168871063552,"Syrian solidarity Syria I Cant Breathe Black Lives Matter Ferguson Millions March N Y C Ya Me Canse3 ISIS URL",0,0,1,0,0,0
753654232591527936,"Christina Milian Tweets All Lives Matter, Catches Chaos In Her Mentions [PHOTOS] URL",0,0,0,1,0,0
652261807155888128,"Nothing but terroristic racist thugs blm All Lives Matter thugs",1,1,0,0,0,0
587680245857288194,"USER The unjust murder of Eric Harris Black Lives Matter URL",1,1,0,0,0,0
542066372792971264,"RT USER : talking about injustice shouldn’t upset you. the injustice should. Black Lives Matter",0,1,0,0,0,0
599374451080298496,"Do we have to obey an unjust law? Black Lives Matter M L King",0,1,0,1,0,0
593996331930275840,"Blatant racism in Colorado, Black Lives Matter URL",1,1,1,0,0,0
656641136015089664,"USER USER Our UU values of love & compassion call on us to advocate that Black Lives Matter. Thank you for your passion & advocacy",1,0,1,0,0,0
629481363490611200,"The blatant disrespect they gave Black Lives Matter and the police brutality that runs rampant in this country is disgusting",1,0,0,0,0,0
543792690144743424,"USER Show a little compassion when coming to a march about justice and racism Black Lives Matter URL",1,1,0,0,0,0
533571260920233984,"White Fear Racism promotes dehumanization on all levels - historic, psychological, social etc. Solidarity Black Lives Matter Ferguson",1,0,1,0,0,0
753448428495998977,"USER USER USER USER USER USER blm is anarchy .it not protesting .",0,0,0,1,0,0
670358113883680768,"These brave men saves lives all over the world they do not March for hates all Livesmatter thank you veterans. URL",1,0,0,0,0,0
669939751231754240,"Solidarity with Black Lives Matter National Day Of Mourning URL",0,0,1,0,0,0
596032530530344960,"Who can't stand someone saying Black Lives Matter? Racists. “ USER : Absolute dehumanizing desecration URL",1,1,0,0,0,0
537257606247878656,"And liberty and justice for all .yeah, right. Ferguson Black Lives Matter Michael Brown",0,1,0,0,0,0
754670963648704512,"blacks BEING 'USED' BY islamic ""ARABS MORTAL HATRED AND ENSLAVEMENT OF THE BLACK RACE""- URL  … blm p2 VI liberals",1,0,0,0,0,0
592845949552238594,"Solidarity with Baltimore Black Lives Matter",0,0,1,0,0,0
750096825223356417,"BLM Pride T O USER USER disgusting pre-planned betrayal USER URL",0,0,1,0,1,0
662353523393339392,"yo Black Lives Matter Georgia State Trooper Nathan Bradley nuff said you losers URL",0,0,0,0,0,1
689123877352554496,"Honoring the life, legacy, & spirit of Dr King on this sacred day. M L K Day2016 Day On Not Off Let Freedom Ring Black Lives Matter",0,0,0,0,1,0
714106850002636800,"Stop the LIES. Stop saying police do not use Excessive Force. It's an abusive horrific insult to those assaulted & Killed Black Lives Matter",1,1,0,0,0,0
537089335724875777,"In solidarity Black Lives Matter Ferguson",0,0,1,0,0,0
550210079795183616,"“ USER : class is now in session. premiere Black Lives Matter URL  ” FUCKING THANK YOU FOR THIS TRÈ.",0,0,0,0,0,1
592837418845372416,"Praying for peaceful protest in Baltimore tonight. Violence and looting cannot incite positive change. Freddie Gray Black Lives Matter",1,0,0,0,0,0
564138750507110401,"""Learn civil disobedience and how effective it is"" L G B T Q Ferguson Black Lives Matter C C15",0,0,0,1,0,0
676512912299585537,"Indigenous Solidarity with Black Lives Matter URL /  …",0,0,1,0,0,0
751176459679625216,"What happen to their compassion and training smh blacklivesmatter alllivesmatter help… URL /",1,0,0,0,0,0
540664303561764864,"the difference between equality and equity is justice USER Black Lives Matter I Cant Breathe This Stops Today Rally",0,1,0,0,0,0
662417978357600256,"THUG! Gliniewicz Black Lives Matter URL  … Another wannabe hero exposed as the true lying, thieving coward that he really was. gliniewicz .smh",0,1,0,0,0,0
624963884516925440,"respect authority. how do we know authority? authority respects you first. Sandra Bland Disband The Slave Catchers Black Lives Matter",0,0,0,1,0,0
733975754678149120,"The truth hurts to lairs . iuic Endanargumentin5words blacktwitter blacklivesmatter empire christian bible URL",0,1,0,0,0,0
689238518065827840,"crossed westbound Bay Bridge an hour ago. Glad we left when we did. I support Black Lives Matter, but being stuck with dog would be tough",0,0,1,0,0,0
754743500210446336,"Democrats liberals blacks BLM trying to subvert the Constitution by assassination and violent behavior REMEMBER in NOV TCOT GOP",1,0,0,1,0,0
569903241691054080,"Reflections on Ferguson: “This Here is Sacred Space Black Lives Matter URL  …",0,0,0,0,1,0
573703467648163840,"Tonight's episode of scandal actually made me shed a tear . All Lives Matter",0,0,0,0,0,1
654860905319145472,"Ready4 Change Iam Voting N D P Canada elxn42 cdnpoli Indigenous Women Canada All Lives Matter URL  … . USER is Barbaric Cultural Practices tip line active yet? My current government is ignoring over 1000 missing & killed aboriginal women.",1,0,0,0,0,0
675439666842202112,"RT! USER (short film) 34 Days:Hungry for Justice URL   Fight For Dyett Dyett Edu Justice Black Lives Matter",0,1,0,0,0,0
751252000801599488,"There is only one race the human race ! So cut the crap and the violence and take care of all humans ! All Lives Matter Blue Lives Matter",1,1,0,0,0,0
724066603474800640,"homosexuality is a sin blacklivesmatter africanamerican iuic bible hispanictwitter Blackjesus URL",0,0,0,0,1,0
752589804542582784,"All my interactions with police have been fantastic, you know why? I'm respectful and obey police officer commands. BLM All Lives Matter",0,0,0,1,0,0
