593899776564944897,"USER nice try she's mine 😁",0,0,1,0,0,0
590951312944168960,"RT USER : USER keep saying we should have a conversation about Racism. He won't pick the phone up though. Freddie Gray Walt…",0,0,1,1,0,0
591691887330861057,"Coming up at 4 p.m.: Baltimore Police will deliver an update on the Freddie Gray investigation. Listen live on WBAL: URL",0,0,0,0,0,1
592365992124272640,"Last night I drove right through some of the protest sites in Baltimore . Were overwhelmingly peaceful . Freddie Gray",1,0,0,0,0,0
592258107910283264,"USER no the Thugs were the cops who murdered Freddie Gray",0,0,1,1,0,0
593395883397521408,"Man confronts Geraldo Rivera , "" Get out of Bmore ! You aren't reporting on us , calling us thugs . "" Baltimore Uprising",0,0,0,0,0,0
589661589189492736,"RT USER : Some NYC schools w / high opt-out rates are told to investigate teachers to see if they are encouraging refusals ! What abou…",0,1,1,0,0,0
589878851653672961,"RT USER : Someone used their cell phone to record the police grabbing Freddie Gray. The video made the police respond. Film the police.",0,1,1,1,0,0
590443843310342144,"RT USER : Yogain E P Proud as an Indian &amp; as disciple: Gurudev USER addressing European Parliament Live from 7:30 PM IST URL …",0,0,1,0,0,0
591073122289373185,"RT USER : DOJ opens federal civil rights probe into Freddie Gray's death in Baltimore police custody URL via @…",0,0,0,0,0,0
593152567569424384,"VIDEO : Mother seen dragging son away from Baltimore Riots .",1,0,0,0,0,0
594421648633237505,"RT USER : How Sad -&gt; Liberals Fight For Citizens 2 Be Defenseless &amp; Dependent! tcot 2 A Freddie Gray gunsense URL",0,0,1,0,0,0
594463321102811137,"Freddie Gray I couldn't be happier with arrests of those 6 officers. How scared was freddie gray it makes me sick! Who r the THUGS NOW !",1,0,1,1,0,0
593140513953320960,"As Baltimore burned, police murdered another black man in Detroit. Baltimore Riots Baltimore Uprising Freddie Gray URL",1,0,1,1,0,0
591878321241198592,"USER It's funny! I'm not sure if Stageit wants us to tune in or not! LOL Just teasing. You are worth all the emails, Colm! ♡",0,0,0,0,0,1
592480829646970880,"RT USER : This is uncalled for. This isn't protesting, this is rioting. All Lives Matter Freddie Gray URL",1,0,0,1,0,0
593549776102105088,"Rand Paul blames the Baltimore Riots on poor parenting . Of course he'd know , his son was just arrested for assault .",0,0,1,1,0,0
593217135586906112,"Toya Graham Single mother of 6, who doesn't want her son to be the next Freddie Gray Tough Love Parent Of The Year URL",1,0,0,0,0,0
593635573614645248,"RT USER : Estimated 10K to have protested in NYC tonight in solidarity with Baltimore Uprising URL N Y C 2Baltimore",0,0,1,0,0,0
594729840177098753,"Need to start uploading video Gonna be a late night Baltimore Uprising Arrests and USER talks w / USER about the curfew",0,0,0,0,0,0
591089028734267393,"RT USER : It makes no sense three vertebrae would be broken in the van - Forensic Scientist Lawrence Kobilinsky on Freddie Gray URL …",1,1,0,1,0,0
594073956346241026,"SOSBLAKAUSTRALIA Solidarity With Baltimore Oakland2 Baltimore Baltimore Uprising Blak Spring",0,0,0,0,0,1
593692867748560896,"Y I say power 2 violent Baltimore Riots look at la , the racist lapolice ignored citizens wishes , an allows cops 2 "" delete , edit "" bodycam footage",0,1,1,1,0,0
588051676113797121,"USER Amazing timelapse designed and filmed by USER . He built the camera device before & hung the cables on Friday Hacked Timelapse",0,0,0,0,0,1
592333410326204416,"Great day for a car wash at applebbees in bel air. @ Applebee's Bel Air URL",0,0,0,0,0,1
591580226599178241,"RT USER : Was Freddie Gray arrested for ""running while black""? Watch: URL Baltimore",0,1,0,0,0,0
590312430665871360,"Police confirm Freddie Gray had severe trauma to his spine - USER reports on death in Baltimore",0,0,0,0,0,1
593406011383382017,"RT USER : USER USER Going live on CNN in 15 to talk solutions for poverty, education in Baltimore Baltimore Uprising Ba…",0,0,0,0,0,0
592478986686586880,"RT USER : Here's a reminder of WHY people are angry as HELL in Baltimore right now . Freddie Gray Black Lives Matter URL …",1,1,1,0,0,0
590099863406280704,"RT USER : I get that an investigation is proceeding. But why can't we 1) know the reason ofcrs stopped &amp; arrested Freddie Gray; 2) se…",0,0,1,1,0,0
590635063274041344,"RT USER : As people march to the Western District, this group spells Freddie Gray in candles where he was arrested USER http:…",0,0,1,0,0,0
590943591285022720,"RT USER : Lead officer in Freddie Gray arrest twice accused of domestic violence URL URL",0,0,0,1,0,0
593929161808424960,"And its former mayor wants to be President! RT USER : Baltimore -- in many ways, the city has simply failed URL",0,0,1,1,0,0
592182690989801472,"VIDEO : Twin sister of Freddie Gray speaks on behalf of the family pleading the violence to stop .",1,0,0,0,0,0
593490688047763456,"RT USER : 5:45pm. Penn Station. Baltimore. Protest. Baltimore Uprising",0,0,1,0,0,0
592171562658213888,"RT USER : There is no greater violence than the severing of a man's spine. Freddie Gray",1,0,1,0,0,0
592391738058272769,"RT USER : Everyone wants to worry about a police window being shattered I'm still asking how Freddie Gray spine was severed. B A L T I…",1,0,1,0,0,0
593573599363014657,"RT USER : All of downtown is locked down. We shut it down. M N2 Bmore Baltimore Uprising URL",0,0,0,0,0,0
592206158515064832,"RT USER : How far have we really come? 1963 vs. 2015 Freddie Gray Not far enough. URL",0,1,1,0,0,0
